2017-05-12 12:37:15.373361 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populating workers...
2017-05-12 12:37:15.373831 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populated
2017-05-12 12:38:29.839195 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training started
2017-05-12 12:38:31.911284 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training finished
2017-05-12 12:38:31.911878 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training started
2017-05-12 12:38:33.630274 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training finished
2017-05-12 12:38:33.630862 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training started
2017-05-12 12:38:35.337874 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training finished
2017-05-12 12:38:35.338446 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training started
2017-05-12 12:38:36.840733 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training finished
2017-05-12 12:38:37.153285 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training started
2017-05-12 12:38:38.811199 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training finished
2017-05-12 12:38:38.811788 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training started
2017-05-12 12:38:40.141480 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training finished
2017-05-12 12:38:40.141855 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training started
2017-05-12 12:38:41.416658 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training finished
2017-05-12 12:38:41.417167 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training started
2017-05-12 12:38:42.865933 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training finished
2017-05-12 12:38:42.866490 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training started
2017-05-12 12:38:44.615763 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training finished
2017-05-12 12:38:44.616201 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training started
2017-05-12 12:38:46.213566 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training finished
2017-05-12 12:38:46.214033 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Collecting samples for evaluation
2017-05-12 12:39:04.170403 EDT | -----------------------  ------------
2017-05-12 14:23:02.455976 EDT | MinForwardProgress         0.31913
2017-05-12 14:23:02.456218 EDT | StdForwardProgress         0.118551
2017-05-12 14:23:02.456458 EDT | -----------------------  ------------
2017-05-12 14:23:02.456847 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #221 | Training started
2017-05-12 14:23:13.468403 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #221 | Training finished
2017-05-12 14:23:13.470148 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #221 | Collecting samples for evaluation
2017-05-12 14:23:30.058539 EDT | -----------------------  ------------
2017-05-12 14:23:30.391140 EDT | Epoch                    221
2017-05-12 14:23:30.391850 EDT | AverageReturn            256.624
2017-05-12 14:23:30.392326 EDT | StdReturn                 46.718
2017-05-12 14:23:30.392798 EDT | MaxReturn                293.528
2017-05-12 14:23:30.393279 EDT | MinReturn                 95.5657
2017-05-12 14:23:30.393759 EDT | AverageEsReturn           61.7185
2017-05-12 14:23:30.394249 EDT | StdEsReturn               58.1688
2017-05-12 14:23:30.394721 EDT | MaxEsReturn              212.867
2017-05-12 14:23:30.395162 EDT | MinEsReturn                5.7357
2017-05-12 14:23:30.395601 EDT | AverageDiscountedReturn  106.468
2017-05-12 14:23:30.396029 EDT | AverageQLoss               0.00821337
2017-05-12 14:23:30.396471 EDT | AveragePolicySurr         -1.1922
2017-05-12 14:23:30.396923 EDT | AverageQ                   1.15136
2017-05-12 14:23:30.397461 EDT | AverageAbsQ                1.1546
2017-05-12 14:23:30.397905 EDT | AverageY                   1.15153
2017-05-12 14:23:30.398373 EDT | AverageAbsY                1.15283
2017-05-12 14:23:30.399018 EDT | AverageAbsQYDiff           0.0341843
2017-05-12 14:23:30.399479 EDT | AverageAction              0.783277
2017-05-12 14:23:30.400060 EDT | PolicyRegParamNorm        29.9504
2017-05-12 14:23:30.400529 EDT | QFunRegParamNorm          45.4238
2017-05-12 14:23:30.400957 EDT | AverageForwardProgress     0.739161
2017-05-12 14:23:30.401403 EDT | MaxForwardProgress         0.934178
2017-05-12 14:23:30.401929 EDT | MinForwardProgress         0.428525
2017-05-12 14:23:30.402495 EDT | StdForwardProgress         0.114379
2017-05-12 14:23:30.403085 EDT | -----------------------  ------------
2017-05-12 14:23:30.403931 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #222 | Training started
2017-05-12 14:23:41.591023 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #222 | Training finished
2017-05-12 14:23:41.879979 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #222 | Collecting samples for evaluation
2017-05-12 14:23:57.960997 EDT | -----------------------  ------------
2017-05-12 14:23:58.372546 EDT | Epoch                    222
2017-05-12 14:23:58.373244 EDT | AverageReturn            212.042
2017-05-12 14:23:58.373713 EDT | StdReturn                 55.6253
2017-05-12 14:23:58.374159 EDT | MaxReturn                312.942
2017-05-12 14:23:58.374595 EDT | MinReturn                 95.8437
2017-05-12 14:23:58.375030 EDT | AverageEsReturn           47.8899
2017-05-12 14:23:58.375464 EDT | StdEsReturn               41.3212
2017-05-12 14:23:58.375899 EDT | MaxEsReturn              152.194
2017-05-12 14:23:58.376329 EDT | MinEsReturn                2.74928
2017-05-12 14:23:58.376760 EDT | AverageDiscountedReturn  107.243
2017-05-12 14:23:58.377188 EDT | AverageQLoss               0.00831081
2017-05-12 14:23:58.377615 EDT | AveragePolicySurr         -1.19221
2017-05-12 14:23:58.378081 EDT | AverageQ                   1.1513
2017-05-12 14:23:58.378527 EDT | AverageAbsQ                1.15454
2017-05-12 14:23:58.378970 EDT | AverageY                   1.15122
2017-05-12 14:23:58.379407 EDT | AverageAbsY                1.15251
2017-05-12 14:23:58.379843 EDT | AverageAbsQYDiff           0.0347099
2017-05-12 14:23:58.380278 EDT | AverageAction              0.78524
2017-05-12 14:23:58.380713 EDT | PolicyRegParamNorm        29.9715
2017-05-12 14:23:58.381145 EDT | QFunRegParamNorm          45.5191
2017-05-12 14:23:58.381581 EDT | AverageForwardProgress     1.08779
2017-05-12 14:23:58.382029 EDT | MaxForwardProgress         2.66895
2017-05-12 14:23:58.382464 EDT | MinForwardProgress         0.568863
2017-05-12 14:23:58.382902 EDT | StdForwardProgress         0.396702
2017-05-12 14:23:58.383338 EDT | -----------------------  ------------
2017-05-12 14:23:58.383965 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #223 | Training started
2017-05-12 14:24:09.742413 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #223 | Training finished
2017-05-12 14:24:10.187028 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #223 | Collecting samples for evaluation
2017-05-12 14:24:25.892451 EDT | -----------------------  ------------
2017-05-12 14:24:26.042621 EDT | Epoch                    223
2017-05-12 14:24:26.044805 EDT | AverageReturn            223.882
2017-05-12 14:24:26.046331 EDT | StdReturn                 61.8041
2017-05-12 14:24:26.047725 EDT | MaxReturn                283.473
2017-05-12 14:24:26.049192 EDT | MinReturn                 88.4752
2017-05-12 14:24:26.050061 EDT | AverageEsReturn           37.7996
2017-05-12 14:24:26.050534 EDT | StdEsReturn               43.233
2017-05-12 14:24:26.050983 EDT | MaxEsReturn              185.028
2017-05-12 14:24:26.051850 EDT | MinEsReturn                3.22351
2017-05-12 14:24:26.052524 EDT | AverageDiscountedReturn   96.8106
2017-05-12 14:24:26.053108 EDT | AverageQLoss               0.00866921
2017-05-12 14:24:26.053637 EDT | AveragePolicySurr         -1.19037
2017-05-12 14:24:26.060170 EDT | AverageQ                   1.15061
2017-05-12 14:24:26.061326 EDT | AverageAbsQ                1.15406
2017-05-12 14:24:26.062381 EDT | AverageY                   1.15065
2017-05-12 14:24:26.063446 EDT | AverageAbsY                1.15194
2017-05-12 14:24:26.068481 EDT | AverageAbsQYDiff           0.0346475
2017-05-12 14:24:26.068920 EDT | AverageAction              0.776649
2017-05-12 14:24:26.069384 EDT | PolicyRegParamNorm        30.0031
2017-05-12 14:24:26.070591 EDT | QFunRegParamNorm          45.6235
2017-05-12 14:24:26.071106 EDT | AverageForwardProgress     0.498452
2017-05-12 14:24:26.072427 EDT | MaxForwardProgress         0.718743
2017-05-12 14:24:26.072937 EDT | MinForwardProgress         0.214606
2017-05-12 14:24:26.073788 EDT | StdForwardProgress         0.124589
2017-05-12 14:24:26.074565 EDT | -----------------------  ------------
2017-05-12 14:24:26.078261 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #224 | Training started
2017-05-12 14:24:38.673164 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #224 | Training finished
2017-05-12 14:24:39.048862 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #224 | Collecting samples for evaluation
2017-05-12 14:24:55.317895 EDT | -----------------------  ------------
2017-05-12 14:24:55.740072 EDT | Epoch                    224
2017-05-12 14:24:55.740485 EDT | AverageReturn            243.04
2017-05-12 14:24:55.740758 EDT | StdReturn                 50.6722
2017-05-12 14:24:55.741024 EDT | MaxReturn                334.811
2017-05-12 14:24:55.741289 EDT | MinReturn                157.04
2017-05-12 14:24:55.741553 EDT | AverageEsReturn           44.7993
2017-05-12 14:24:55.741835 EDT | StdEsReturn               42.5126
2017-05-12 14:24:55.742078 EDT | MaxEsReturn              207.571
2017-05-12 14:24:55.742317 EDT | MinEsReturn                4.08884
2017-05-12 14:24:55.742558 EDT | AverageDiscountedReturn  107.441
2017-05-12 14:24:55.742796 EDT | AverageQLoss               0.00746916
2017-05-12 14:24:55.743034 EDT | AveragePolicySurr         -1.19504
2017-05-12 14:24:55.743269 EDT | AverageQ                   1.15557
2017-05-12 14:24:55.743505 EDT | AverageAbsQ                1.15856
2017-05-12 14:24:55.743741 EDT | AverageY                   1.1555
2017-05-12 14:24:55.743975 EDT | AverageAbsY                1.15659
2017-05-12 14:24:55.744212 EDT | AverageAbsQYDiff           0.0329327
2017-05-12 14:24:55.744445 EDT | AverageAction              0.750576
2017-05-12 14:24:55.744680 EDT | PolicyRegParamNorm        30.0207
2017-05-12 14:24:55.744914 EDT | QFunRegParamNorm          45.7186
2017-05-12 14:24:55.745148 EDT | AverageForwardProgress     1.01702
2017-05-12 14:24:55.745380 EDT | MaxForwardProgress         2.94842
2017-05-12 14:24:55.745614 EDT | MinForwardProgress         0.675244
2017-05-12 14:24:55.745861 EDT | StdForwardProgress         0.389918
2017-05-12 14:24:55.746091 EDT | -----------------------  ------------
2017-05-12 14:24:55.746500 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #225 | Training started
2017-05-12 14:25:08.362389 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #225 | Training finished
2017-05-12 14:25:09.655318 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #225 | Collecting samples for evaluation
2017-05-12 14:25:26.287971 EDT | -----------------------  -----------
2017-05-12 14:25:26.299301 EDT | Epoch                    225
2017-05-12 14:25:26.299920 EDT | AverageReturn            260.421
2017-05-12 14:25:26.300320 EDT | StdReturn                 55.7229
2017-05-12 14:25:26.300711 EDT | MaxReturn                305.792
2017-05-12 14:25:26.301096 EDT | MinReturn                 79.4672
2017-05-12 14:25:26.301480 EDT | AverageEsReturn           63.8849
2017-05-12 14:25:26.301876 EDT | StdEsReturn               68.1396
2017-05-12 14:25:26.302259 EDT | MaxEsReturn              285.906
2017-05-12 14:25:26.302636 EDT | MinEsReturn                7.15359
2017-05-12 14:25:26.303022 EDT | AverageDiscountedReturn  108.588
2017-05-12 14:25:26.303400 EDT | AverageQLoss               0.0076187
2017-05-12 14:25:26.303779 EDT | AveragePolicySurr         -1.19736
2017-05-12 14:25:26.304152 EDT | AverageQ                   1.15657
2017-05-12 14:25:26.304525 EDT | AverageAbsQ                1.15966
2017-05-12 14:25:26.304898 EDT | AverageY                   1.15664
2017-05-12 14:25:26.305270 EDT | AverageAbsY                1.15774
2017-05-12 14:25:26.305639 EDT | AverageAbsQYDiff           0.033266
2017-05-12 14:25:26.306028 EDT | AverageAction              0.759973
2017-05-12 14:25:26.306403 EDT | PolicyRegParamNorm        30.0344
2017-05-12 14:25:26.306774 EDT | QFunRegParamNorm          45.7839
2017-05-12 14:25:26.307141 EDT | AverageForwardProgress     0.954105
2017-05-12 14:25:26.307507 EDT | MaxForwardProgress         1.67425
2017-05-12 14:25:26.307873 EDT | MinForwardProgress         0.423216
2017-05-12 14:25:26.308242 EDT | StdForwardProgress         0.22768
2017-05-12 14:25:26.308609 EDT | -----------------------  -----------
2017-05-12 14:25:26.309166 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #226 | Training started
2017-05-12 14:25:36.779089 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #226 | Training finished
2017-05-12 14:25:37.145474 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #226 | Collecting samples for evaluation
2017-05-12 14:25:53.759503 EDT | -----------------------  ------------
2017-05-12 14:25:53.933236 EDT | Epoch                    226
2017-05-12 14:25:53.933791 EDT | AverageReturn            225.389
2017-05-12 14:25:53.934136 EDT | StdReturn                 60.3185
2017-05-12 14:25:53.934467 EDT | MaxReturn                305.985
2017-05-12 14:25:53.934792 EDT | MinReturn                 95.1579
2017-05-12 14:25:53.935124 EDT | AverageEsReturn           72.7683
2017-05-12 14:25:53.935445 EDT | StdEsReturn               71.0057
2017-05-12 14:25:53.935764 EDT | MaxEsReturn              260.86
2017-05-12 14:25:53.936082 EDT | MinEsReturn                3.62699
2017-05-12 14:25:53.936399 EDT | AverageDiscountedReturn  104.541
2017-05-12 14:25:53.936716 EDT | AverageQLoss               0.00788897
2017-05-12 14:25:53.937034 EDT | AveragePolicySurr         -1.19886
2017-05-12 14:25:53.937346 EDT | AverageQ                   1.15891
2017-05-12 14:25:53.937659 EDT | AverageAbsQ                1.16175
2017-05-12 14:25:53.937980 EDT | AverageY                   1.15901
2017-05-12 14:25:53.938290 EDT | AverageAbsY                1.1599
2017-05-12 14:25:53.938600 EDT | AverageAbsQYDiff           0.0333477
2017-05-12 14:25:53.938911 EDT | AverageAction              0.755933
2017-05-12 14:25:53.939221 EDT | PolicyRegParamNorm        30.0549
2017-05-12 14:25:53.939529 EDT | QFunRegParamNorm          45.8958
2017-05-12 14:25:53.939839 EDT | AverageForwardProgress     1.00383
2017-05-12 14:25:53.940147 EDT | MaxForwardProgress         1.81369
2017-05-12 14:25:53.940456 EDT | MinForwardProgress         0.53833
2017-05-12 14:25:53.940765 EDT | StdForwardProgress         0.279439
2017-05-12 14:25:53.941072 EDT | -----------------------  ------------
2017-05-12 14:25:53.941556 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #227 | Training started
2017-05-12 14:26:05.978484 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #227 | Training finished
2017-05-12 14:26:05.986119 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #227 | Collecting samples for evaluation
2017-05-12 14:26:21.868456 EDT | -----------------------  ------------
2017-05-12 14:26:21.869485 EDT | Epoch                    227
2017-05-12 14:26:21.869853 EDT | AverageReturn            223.416
2017-05-12 14:26:21.870185 EDT | StdReturn                 56.723
2017-05-12 14:26:21.870514 EDT | MaxReturn                318.545
2017-05-12 14:26:21.870838 EDT | MinReturn                109.997
2017-05-12 14:26:21.871159 EDT | AverageEsReturn           49.6479
2017-05-12 14:26:21.871487 EDT | StdEsReturn               47.4707
2017-05-12 14:26:21.871804 EDT | MaxEsReturn              206.757
2017-05-12 14:26:21.872120 EDT | MinEsReturn                2.89364
2017-05-12 14:26:21.872434 EDT | AverageDiscountedReturn  108.782
2017-05-12 14:26:21.872749 EDT | AverageQLoss               0.00788696
2017-05-12 14:26:21.873066 EDT | AveragePolicySurr         -1.19613
2017-05-12 14:26:21.873381 EDT | AverageQ                   1.15619
2017-05-12 14:26:21.873703 EDT | AverageAbsQ                1.15916
2017-05-12 14:26:21.874028 EDT | AverageY                   1.15615
2017-05-12 14:26:21.874350 EDT | AverageAbsY                1.1573
2017-05-12 14:26:21.874666 EDT | AverageAbsQYDiff           0.032921
2017-05-12 14:26:21.874980 EDT | AverageAction              0.76896
2017-05-12 14:26:21.877362 EDT | PolicyRegParamNorm        30.0866
2017-05-12 14:26:21.877805 EDT | QFunRegParamNorm          46.0315
2017-05-12 14:26:21.878373 EDT | AverageForwardProgress     1.24795
2017-05-12 14:26:21.878820 EDT | MaxForwardProgress         2.16352
2017-05-12 14:26:21.879253 EDT | MinForwardProgress         0.632715
2017-05-12 14:26:21.879679 EDT | StdForwardProgress         0.397477
2017-05-12 14:26:21.880104 EDT | -----------------------  ------------
2017-05-12 14:26:21.880722 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #228 | Training started
2017-05-12 14:26:34.373539 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #228 | Training finished
2017-05-12 14:26:34.374562 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #228 | Collecting samples for evaluation
2017-05-12 14:26:49.067332 EDT | -----------------------  ------------
2017-05-12 14:26:49.069191 EDT | Epoch                    228
2017-05-12 14:26:49.069659 EDT | AverageReturn            219.396
2017-05-12 14:26:49.070112 EDT | StdReturn                 72.2456
2017-05-12 14:26:49.070471 EDT | MaxReturn                314.6
2017-05-12 14:26:49.070808 EDT | MinReturn                 74.238
2017-05-12 14:26:49.071143 EDT | AverageEsReturn           66.7145
2017-05-12 14:26:49.071477 EDT | StdEsReturn               49.4608
2017-05-12 14:26:49.071809 EDT | MaxEsReturn              182.503
2017-05-12 14:26:49.072137 EDT | MinEsReturn                9.69109
2017-05-12 14:26:49.072464 EDT | AverageDiscountedReturn  104.515
2017-05-12 14:26:49.072789 EDT | AverageQLoss               0.00799257
2017-05-12 14:26:49.073115 EDT | AveragePolicySurr         -1.20189
2017-05-12 14:26:49.073437 EDT | AverageQ                   1.16124
2017-05-12 14:26:49.073767 EDT | AverageAbsQ                1.16435
2017-05-12 14:26:49.074094 EDT | AverageY                   1.16122
2017-05-12 14:26:49.074434 EDT | AverageAbsY                1.16247
2017-05-12 14:26:49.074754 EDT | AverageAbsQYDiff           0.033264
2017-05-12 14:26:49.075073 EDT | AverageAction              0.755073
2017-05-12 14:26:49.075391 EDT | PolicyRegParamNorm        30.1104
2017-05-12 14:26:49.075707 EDT | QFunRegParamNorm          46.146
2017-05-12 14:26:49.076024 EDT | AverageForwardProgress     1.02822
2017-05-12 14:26:49.076339 EDT | MaxForwardProgress         1.90028
2017-05-12 14:26:49.076656 EDT | MinForwardProgress         0.51415
2017-05-12 14:26:49.076971 EDT | StdForwardProgress         0.278088
2017-05-12 14:26:49.077286 EDT | -----------------------  ------------
2017-05-12 14:26:49.077785 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #229 | Training started
2017-05-12 14:27:01.783360 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #229 | Training finished
2017-05-12 14:27:01.784209 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #229 | Collecting samples for evaluation
2017-05-12 14:27:18.714906 EDT | -----------------------  ------------
2017-05-12 14:27:18.716261 EDT | Epoch                    229
2017-05-12 14:27:18.716633 EDT | AverageReturn            265.939
2017-05-12 14:27:18.716981 EDT | StdReturn                 48.017
2017-05-12 14:27:18.717329 EDT | MaxReturn                336.291
2017-05-12 14:27:18.717672 EDT | MinReturn                124.181
2017-05-12 14:27:18.718023 EDT | AverageEsReturn           60.4466
2017-05-12 14:27:18.718353 EDT | StdEsReturn               46.2182
2017-05-12 14:27:18.718690 EDT | MaxEsReturn              150.166
2017-05-12 14:27:18.719021 EDT | MinEsReturn                3.4467
2017-05-12 14:27:18.719353 EDT | AverageDiscountedReturn  111.656
2017-05-12 14:27:18.719683 EDT | AverageQLoss               0.00799474
2017-05-12 14:27:18.720016 EDT | AveragePolicySurr         -1.20313
2017-05-12 14:27:18.720347 EDT | AverageQ                   1.16314
2017-05-12 14:27:18.720674 EDT | AverageAbsQ                1.16642
2017-05-12 14:27:18.721003 EDT | AverageY                   1.16322
2017-05-12 14:27:18.721331 EDT | AverageAbsY                1.16451
2017-05-12 14:27:18.721664 EDT | AverageAbsQYDiff           0.0334927
2017-05-12 14:27:18.721999 EDT | AverageAction              0.724836
2017-05-12 14:27:18.722331 EDT | PolicyRegParamNorm        30.1388
2017-05-12 14:27:18.722656 EDT | QFunRegParamNorm          46.2386
2017-05-12 14:27:18.722986 EDT | AverageForwardProgress     1.02488
2017-05-12 14:27:18.723308 EDT | MaxForwardProgress         2.70123
2017-05-12 14:27:18.723638 EDT | MinForwardProgress         0.683154
2017-05-12 14:27:18.723962 EDT | StdForwardProgress         0.34429
2017-05-12 14:27:18.724292 EDT | -----------------------  ------------
2017-05-12 14:27:18.724780 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #230 | Training started
2017-05-12 14:27:31.803564 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #230 | Training finished
2017-05-12 14:27:31.974294 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #230 | Collecting samples for evaluation
2017-05-12 14:27:49.304811 EDT | -----------------------  ------------
2017-05-12 14:27:49.642973 EDT | Epoch                    230
2017-05-12 14:27:49.643456 EDT | AverageReturn            179.481
2017-05-12 14:27:49.643770 EDT | StdReturn                 58.602
2017-05-12 14:27:49.644108 EDT | MaxReturn                326.394
2017-05-12 14:27:49.644442 EDT | MinReturn                 88.5093
2017-05-12 14:27:49.644779 EDT | AverageEsReturn           72.748
2017-05-12 14:27:49.645122 EDT | StdEsReturn               70.3671
2017-05-12 14:27:49.645436 EDT | MaxEsReturn              296.189
